station_id,ln_nm,stin_nm,from_line,from_direction,to_line,to_direction,floor_sequence,n_steps,n_elevator,n_escalator,guide_text
S1_3_0515,3호선,종로3가,3호선,안국,1호선,종로5가,B4 → B2,4,1,0,"[B4] 3호선 안국 방면 승강장 하차 → 3호선 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승통로 이용하여 1호선 종로5가 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,안국,,1호선 종각 방면 승강장,B4 → B2 → B1 → B2,9,3,0,"[B4] 3호선 안국 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승통로 이동 → [B2] 1호선 종로5가 방면 승강장으로 이동 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 종각 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 1호선 종각 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,을지로 3가,1호선,종로5가,B4 → B2,4,1,0,"[B4] 3호선 을지로 3가 방면 승강장 하차 → 3호선 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승통로 이용하여 1호선 종로5가 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,을지로 3가,1호선,종각,B4 → B2 → B1 → B2,9,3,0,"[B4] 3호선 을지로 3가 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승통로 이동 → [B2] 1호선 종로5가 방면 승강장으로 이동 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 종각 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 1호선 종각 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,안국,5호선,광화문,B4 → B3 → B4 → B5,8,3,0,"[B4] 3호선 안국 방면 승강장 하차 → 3호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 대합실 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 5호선 광화문 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,안국,5호선,을지로4가,B4 → B3 → B4 → B5,8,3,0,"[B4] 3호선 안국 방면 승강장 하차 → 3호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 대합실 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 5호선 을지로4가 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,을지로 3가,5호선,광화문,B4 → B3 → B4 → B5,8,3,0,"[B4] 3호선 을지로 3가 방면 승강장 하차 → 3호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 대합실 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 5호선 광화문 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0515,3호선,종로3가,3호선,을지로 3가,5호선,을지로4가,B4 → B3 → B4 → B5,8,3,0,"[B4] 3호선 을지로 3가 방면 승강장 하차 → 3호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 대합실 이동 → 5호선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 5호선 을지로4가 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0464,3호선,을지로3가,3호선,종로3가,2호선,을지로입구,B3 → B1,6,1,0,"[B3] 3호선 종로3가 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 환승통로로 이동 → [B1] 2호선 을지로입구 방면 승강장으로 이동 → [B1] 승차 (휠체어칸)"
S1_3_0464,3호선,을지로3가,3호선,종로3가,2호선,을지로4가,B3 → B2,4,1,0,"[B3] 3호선 종로3가 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 2호선 을지로4가 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_3_0464,3호선,을지로3가,3호선,충무로,2호선,을지로입구,B3 → B1,6,1,0,"[B3] 3호선 충무로 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 환승통로로 이동 → [B1] 2호선 을지로입구 방면 승강장으로 이동 → [B1] 승차 (휠체어칸)"
S1_3_0464,3호선,을지로3가,3호선,충무로,2호선,을지로4가,B3 → B2,4,1,0,"[B3] 3호선 충무로 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 2호선 을지로4가 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_3_0563,3호선,충무로,3호선,을지로3가,4호선,동대문역사문화공원,B4 → B2 → B3,6,2,0,"[B4] 3호선 을지로3가 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → 4호선 동대문역사문화공원 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 4호선 동대문역사문화공원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0563,3호선,충무로,3호선,을지로3가,4호선,명동,B4 → B3,4,1,0,"[B4] 3호선 을지로3가 방면 승강장 하차 → 4호선 명동 방면 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 4호선 명동 방면 승강장으로 이동 → [B3] 승차(휠체어칸)"
S1_3_0563,3호선,충무로,3호선,동대입구,4호선,동대문역사문화공원,B4 → B2 → B3,6,2,0,"[B4] 3호선 동대입구 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → 4호선 동대문역사문화공원 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 4호선 동대문역사문화공원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0563,3호선,충무로,3호선,동대입구,4호선,명동,B4 → B3,4,1,0,"[B4] 3호선 동대입구 방면 승강장 하차 → 4호선 명동 방면 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 4호선 명동 방면 승강장으로 이동 → [B3] 승차(휠체어칸)"
S1_3_0397,3호선,약수,3호선,동대입구,6호선,버티고개,B2 → B1 → B3,8,2,0,"[B2] 3호선 동대입구 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 9번 출입구 방향 표 내는 곳 통과 → [B1] 6호선 대합실로 이동 → 대합실 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 6호선 버티고개 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0397,3호선,약수,3호선,동대입구,6호선,청구,B2 → B1 → B2 → B3,11,3,0,"[B2] 3호선 동대입구 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 9번 출입구 방향 표 내는 곳 통과 → [B1] 6호선 대합실로 이동 → 대합실 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 6호선 청구 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 6호선 청구 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0397,3호선,약수,3호선,금호,6호선,버티고개,B2 → B1 → B3,8,2,0,"[B2] 3호선 금호 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 9번 출입구 방향 표 내는 곳 통과 → [B1] 6호선 대합실로 이동 → 대합실 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 6호선 버티고개 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0397,3호선,약수,3호선,금호,6호선,청구,B2 → B1 → B2 → B3,11,3,0,"[B2] 3호선 금호 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 9번 출입구 방향 표 내는 곳 통과 → [B1] 6호선 대합실로 이동 → 대합실 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 6호선 청구 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 6호선 청구 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0434,3호선,옥수,3호선,금호,경의중앙선,한남,4F → 3F → 1F,7,2,0,"[4F] 3호선 금호 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 내려가기 (4F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 경의중앙선 환승통로로 이동 → 경의중앙선 한남 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 경의중앙선 한남 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_3_0434,3호선,옥수,3호선,금호,경의중앙선,응봉,4F → 3F → 1F,7,2,0,"[4F] 3호선 금호 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 내려가기 (4F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 경의중앙선 환승통로로 이동 → 경의중앙선 응봉 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 경의중앙선 응봉 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_3_0434,3호선,옥수,3호선,압구정,경의중앙선,한남,4F → 3F → 1F,7,2,0,"[4F] 3호선 압구정 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 내려가기 (4F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 경의중앙선 환승통로로 이동 → 경의중앙선 한남 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 경의중앙선 한남 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_3_0434,3호선,옥수,3호선,압구정,경의중앙선,응봉,4F → 3F → 1F,7,2,0,"[4F] 3호선 압구정 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 내려가기 (4F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 경의중앙선 환승통로로 이동 → 경의중앙선 응봉 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 경의중앙선 응봉 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_3_0365,3호선,신사,3호선,압구정,신분당선,논현역,B2 → B4,5,1,0,"[B2] 3호선 압구정 방면 승강장 하차 → [B2] 3호선 승강장 9번칸에 위치한 환승 대합실로 이동 후  환승게이트 통과 → 신분당선 논현방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 신분당선 논현 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_3_0365,3호선,신사,3호선,잠원,신분당선,논현역,B2 → B4,5,1,0,"[B2] 3호선 잠원 방면 승강장 하차 → [B2] 3호선 승강장 2번칸에 위치한 환승 대합실로 이동 후 환승 게이트 통과 → 신분당선 논현방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 신분당선 논현 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,잠원,7호선,반포,B3 → B2 → B3,7,2,0,"[B3] 3호선 잠원 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 7호선 대합실로  이동 → 7호선 반포 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 반포 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,잠원,7호선,내방,B3 → B2 → B3,7,2,0,"[B3] 3호선 잠원 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 7호선 대합실로  이동 → 7호선 내방 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 내방 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,교대,7호선,반포,B3 → B2 → B3,7,2,0,"[B3] 3호선 교대 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 7호선 대합실로  이동 → 7호선 반포 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 반포 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,교대,7호선,내방,B3 → B2 → B3,7,2,0,"[B3] 3호선 교대 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 7호선 대합실로  이동 → 7호선 내방 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 내방 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,잠원,9호선,사평,B3 → B2 → B5,6,2,0,"[B3] 3호선 잠원 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 9호선 사평 방면 환승 엘리베이터(으)로 3개 층 내려가기 (B2 → B5, 엘리베이터) → [B5] 9호선 사평 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,잠원,9호선,신반포,B3 → B2 → B4 → B5,8,3,0,"[B3] 3호선 잠원 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 9호선  환승 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 대합실로 이동 → 9호선  신반포 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 9호선 신반포 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,교대,9호선,사평,B3 → B2 → B5,6,2,0,"[B3] 3호선 교대 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 9호선 사평 방면 환승 엘리베이터(으)로 3개 층 내려가기 (B2 → B5, 엘리베이터) → [B5] 9호선 사평 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0048,3호선,고속터미널,3호선,교대,9호선,신반포,B3 → B2 → B4 → B5,8,3,0,"[B3] 3호선 교대 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 9호선  환승 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 대합실로 이동 → 9호선  신반포 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 9호선 신반포 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_3_0068,3호선,교대,3호선,고속터미널,2호선,강남,B3 → B1 → 1F → B1 → B2,12,4,0,"[B3] 3호선 고속터미널 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → [B1] 13번 출구로 이동 → 13번 출입구 옆 엘리베이터 탑승 후 지상으로 이동(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → 12번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 강남 방면 엘리베이터 앞 표 내는 곳 통과 → 강남 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 강남 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
